ID,camera_id,location,vehicle_number,vehicle_color,vehicle_speed,violation,fine_amount,date_of_violation,time_of_violation,plate_confidence,status,uploader_role,hash_proof,remarks,image_name,detection_confidence,Email,payment_date,payment_time,email
163.0,CAM-385,"Outer Ring Road, Bengaluru",KA121EF6735,Blue,50.0,Wrong Lane,1500.0,04-01-2024,08:29:51,0.84,Rejected,Traffic Officer,92d07d1a8fe3b610625e2c3077273caa,Auto-generated entry,WrongLane.png,0.0,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
164.0,CAM-949,"MG Road, Bengaluru",KA114HS7319,Red,91.0,Triple Ride,500.0,02-11-2024,22:01:42,0.91,Pending,Traffic Officer,abd806496f0381ac22b17c0c046ce091,Auto-generated entry,TripleRide.png,0.0,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
165.0,CAM-543,"Mysore Road, Bengaluru",KA455HS3986,Green,80.0,Wrong Lane,1000.0,21-01-2024,02:51:14,0.84,Approved,Traffic Officer,fee20025f6818f85d7533d20762a02ff,Auto-generated entry,WrongLane.png,0.0,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
166.0,CAM-687,"Mysore Road, Bengaluru",KA351GH5513,White,99.0,Wrong Lane,1000.0,10-06-2024,11:57:13,0.82,Approved,Traffic Officer,fc8c3c6a705608553460f8aa28435a84,Auto-generated entry,WrongLane.png,0.0,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
167.0,CAM-901,"Outer Ring Road, Bengaluru",KA112CD6091,Green,73.0,Overspeeding,1500.0,26-02-2024,10:03:01,0.85,Approved,System,0945be7f12ecefd3179499243e4132f1,Auto-generated entry,Overspeeding.png,0.0,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
168.0,CAM-383,"Mysore Road, Bengaluru",KA446EF7703,White,116.0,Signal Jump,500.0,07-05-2024,23:32:43,0.97,Rejected,System,7ad05ebee26440e717201e61692177bc,Auto-generated entry,SignalJump.png,0.0,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
169.0,CAM-297,"Mysore Road, Bengaluru",KA477HS8957,White,111.0,Overloading,1500.0,23-05-2024,16:14:29,0.95,Approved,Traffic Officer,ac4415af84a0ed7453a870cff661df7e,Auto-generated entry,Overloading.png,0.0,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
170.0,CAM-529,"Outer Ring Road, Bengaluru",KA539GH2365,Black,63.0,Overloading,1500.0,22-04-2024,05:51:00,0.9,Pending,Traffic Officer,a8947d0e6554327c49fdf808f491ee11,Auto-generated entry,Overloading.png,0.0,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
171.0,CAM-771,"Outer Ring Road, Bengaluru",KA465CD6704,White,25.0,Overspeeding,2000.0,22-12-2024,07:05:42,0.86,Rejected,Traffic Officer,0226b7e1ff7ae0112ddaf4d6c4a16398,Auto-generated entry,Overspeeding.png,0.0,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
172.0,CAM-667,"Seshadripuram, Bengaluru",KA552AB2702,Grey,113.0,No Parking,500.0,18-03-2024,09:14:11,0.93,Rejected,Traffic Officer,02f118474b990b53ab2247904b9fdc9b,Auto-generated entry,NoParking.png,0.0,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
173.0,CAM-66,"Seshadripuram, Bengaluru",KA183EF8072,Green,92.0,Triple Ride,1500.0,18-10-2024,05:11:27,0.86,Rejected,System,567e919acb06428a0c634458123c2e75,Auto-generated entry,TripleRide.png,0.0,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
174.0,CAM-845,"Outer Ring Road, Bengaluru",KA361CD7720,White,98.0,"Signal Jump, No Helmet",500.0,03-01-2024,02:30:59,0.8,Rejected,System,e20b301525e96e6bcd6088239573f0ad,Auto-generated entry,SingleJumpandRidingWithoutHelmet.png,0.0,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
175.0,CAM-402,"Outer Ring Road, Bengaluru",KA373AB7898,Brown,68.0,Triple Ride,500.0,09-10-2024,17:26:33,0.81,Rejected,System,96ef6aab21b3cefb8955ce066e0bc045,Auto-generated entry,TripleRide.png,0.0,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
176.0,CAM-479,"Outer Ring Road, Bengaluru",KA123EF8187,Red,80.0,Wrong Lane,2000.0,12-08-2024,08:56:53,0.91,Pending,Traffic Officer,9fde57416aaf8d117d68658fd1e3946f,Auto-generated entry,WrongLane.png,0.0,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
177.0,CAM-689,"Church Street, Bengaluru",KA265EF2706,Green,71.0,Mobile While Driving,2000.0,16-08-2024,01:10:23,0.81,Approved,Traffic Officer,76a0340e557abad4cb4d1aa88f74860e,Auto-generated entry,DrivingUsingMobile.png,0.0,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
178.0,CAM-821,"Mysore Road, Bengaluru",KA522CD2811,Blue,21.0,Overspeeding,1500.0,20-06-2024,06:20:09,0.93,Pending,Traffic Officer,404130238cfb371f4e87b2f1ca01f5b1,Auto-generated entry,OverSpeeding2.png,0.0,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
179.0,CAM-844,"Church Street, Bengaluru",KA345EF5569,White,37.0,Signal Jump,1500.0,17-08-2024,12:10:22,0.83,Pending,System,ef968cefd569e776531bafb693e5441d,Auto-generated entry,SignalJump.png,0.0,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
180.0,CAM-345,"Mysore Road, Bengaluru",KA439MT7686,Brown,58.0,Wrong Lane,500.0,28-05-2024,07:39:09,0.91,Pending,System,6f0c3afe8496106752f8a5bbbf0f9599,Auto-generated entry,BikeWrongLane.png,0.0,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
181.0,CAM-942,"Jayanagar, Bengaluru",KA162HS2805,Red,73.0,Triple Ride,2000.0,02-04-2024,03:25:40,0.97,Approved,Traffic Officer,6fdf670e3f7843ad77ba0a1c7ac4d148,Auto-generated entry,TripleRide.png,0.0,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
182.0,CAM-425,"Seshadripuram, Bengaluru",KA297MT6092,Silver,108.0,Triple Ride,1500.0,12-11-2024,01:34:42,0.82,Pending,System,130d3d03c7aaabf7f731ce304f27dbe7,Auto-generated entry,TripleRide.png,0.0,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
183.0,CAM-776,"Outer Ring Road, Bengaluru",KA312AB1743,White,101.0,Overloading,500.0,12-12-2024,03:11:04,0.97,Approved,System,a9b84c023a3ce1c23a184c627e4cecca,Auto-generated entry,Overloading.png,0.0,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
184.0,CAM-888,"Church Street, Bengaluru",KA273CD2190,Red,116.0,Overspeeding,1000.0,22-08-2024,22:27:45,0.97,Rejected,System,0af5d54b002d73444102ebe54a82dfca,Auto-generated entry,Overspeeding.png,0.0,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
185.0,CAM-49,"Jayanagar, Bengaluru",KA116EF7074,Brown,120.0,No Parking,2000.0,23-12-2024,22:44:43,0.98,Approved,Traffic Officer,b176915ed997cbc360d08ecb93b31186,Auto-generated entry,NoParking.png,0.0,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
186.0,CAM-524,"Richmond Road, Bengaluru",KA486GH2037,Black,110.0,Overspeeding,1500.0,12-06-2024,09:54:52,0.83,Pending,Traffic Officer,17f558d763663facb759a5854174ec04,Auto-generated entry,OverSpeeding2.png,0.0,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
187.0,CAM-766,"Richmond Road, Bengaluru",KA269AB1973,Red,119.0,Overspeeding,500.0,06-05-2024,14:25:40,0.97,Pending,System,40d76c06a6db32cf17310787d2571c25,Auto-generated entry,Overspeeding.png,0.0,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
188.0,CAM-938,"Richmond Road, Bengaluru",KA210CD9826,Grey,84.0,Overspeeding,2000.0,04-08-2024,14:31:15,0.81,Pending,System,b033f1dbeae2ee5c0a52bbf806170eb8,Auto-generated entry,Overspeeding.png,0.0,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
189.0,CAM-150,"Mysore Road, Bengaluru",KA284HS2524,Grey,112.0,Wrong Lane,1000.0,20-10-2024,06:52:51,0.88,Pending,System,7dd9808b15c908963dbab826215e60eb,Auto-generated entry,BikeWrongLane.png,0.0,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
190.0,CAM-48,"MG Road, Bengaluru",KA114MT3118,Black,37.0,Mobile While Driving,500.0,04-02-2024,09:13:53,0.98,Rejected,Traffic Officer,63ccb45734d9db19220c19229e03f7ee,Auto-generated entry,DrivingUsingMobile.png,0.0,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
191.0,CAM-523,"Mysore Road, Bengaluru",KA527GH9339,Black,96.0,No Parking,1000.0,11-02-2024,09:54:51,0.9,Approved,Traffic Officer,979e3cf38845d287b0edf49ea29ed52f,Auto-generated entry,NoParking.png,0.0,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
192.0,CAM-70,"Outer Ring Road, Bengaluru",KA531CD6223,Brown,51.0,No Parking,1000.0,28-07-2024,20:59:35,0.81,Approved,Traffic Officer,eb28ea1f1f5ff5a745b35b1549e838ce,Auto-generated entry,NoParking.png,0.0,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
193.0,CAM-358,"Mysore Road, Bengaluru",KA268AB2200,Grey,28.0,Wrong Lane,2000.0,20-02-2024,00:55:25,0.98,Rejected,System,84bd47aeafc89d20955cf8e378513bd7,Auto-generated entry,WrongLane.png,0.0,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
194.0,CAM-666,"Jayanagar, Bengaluru",KA451AB6893,Brown,96.0,Overspeeding,1000.0,22-06-2024,01:29:06,0.88,Approved,System,ba335c78c8f34982bedbc44c8edd2bda,Auto-generated entry,OverSpeeding2.png,0.0,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
195.0,CAM-973,"Richmond Road, Bengaluru",KA437GH7099,Brown,59.0,Overloading,2000.0,06-01-2024,05:38:28,0.99,Rejected,System,eb1e73e792943ef6d9a57a2dce3d3e86,Auto-generated entry,Overloading.png,0.0,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
196.0,CAM-986,"Mysore Road, Bengaluru",KA391HS3979,Black,28.0,Signal Jump,2000.0,14-11-2024,00:48:35,0.85,Pending,Traffic Officer,87b874b0b28dc383f0166b48c91d516a,Auto-generated entry,SignalJump.png,0.0,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
197.0,CAM-761,"Seshadripuram, Bengaluru",KA220GH2701,Black,37.0,Mobile While Driving,500.0,26-10-2024,23:50:35,0.9,Rejected,System,89eafa167f9e9624a8b273cc879cbf74,Auto-generated entry,DrivingUsingMobile.png,0.0,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
198.0,CAM-839,"Jayanagar, Bengaluru",KA159EF3314,Grey,51.0,Wrong Lane,1000.0,20-02-2024,13:32:55,0.87,Approved,Traffic Officer,df7cbdbb9dd92fd5e17fedb44545f325,Auto-generated entry,WrongLane.png,0.0,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
199.0,CAM-458,"Church Street, Bengaluru",KA157CD5740,Blue,42.0,Overspeeding,1000.0,21-08-2024,08:39:27,0.88,Pending,Traffic Officer,8623484be5c3475bf051e1182294d2da,Auto-generated entry,Overspeeding.png,0.0,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
200.0,CAM-50,"Jayanagar, Bengaluru",KA537GH3743,Blue,116.0,"Signal Jump, No Helmet",2000.0,24-08-2024,16:38:32,0.92,Approved,System,f384c5b06d6110502f4e5d6369b0ad27,Auto-generated entry,SingleJumpandRidingWithoutHelmet.png,0.0,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
201.0,CAM-692,"Seshadripuram, Bengaluru",KA317AB4664,Grey,82.0,Signal Jump,2000.0,12-05-2024,01:35:33,0.95,Rejected,System,b0599824676d63e47b42820fe678dc03,Auto-generated entry,SignalJump.png,0.0,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
202.0,CAM-234,"Church Street, Bengaluru",KA429EF2009,Grey,50.0,Wrong Lane,1500.0,03-02-2024,18:17:36,0.82,Rejected,Traffic Officer,f02597d4890f770c6f941f0dc08fa11b,Auto-generated entry,WrongLane.png,0.0,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
203.0,CAM-661,"Seshadripuram, Bengaluru",KA485AB5909,Silver,104.0,Wrong Lane,500.0,08-03-2024,00:32:51,0.91,Approved,System,bed72f10187570138a40359570cc6284,Auto-generated entry,WrongLane.png,0.0,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
204.0,CAM-184,"Church Street, Bengaluru",KA340GH5947,Red,88.0,"Signal Jump, No Helmet",1500.0,07-10-2024,02:40:20,0.82,Pending,Traffic Officer,1b32c037e9fb391eb5881e2bfba4b062,Auto-generated entry,SingleJumpandRidingWithoutHelmet.png,0.0,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
205.0,CAM-224,"Outer Ring Road, Bengaluru",KA161HS1140,Green,57.0,Signal Jump,1000.0,03-05-2024,00:55:24,0.82,Pending,System,ca42dacc3b3fd5beb242f8eb8cc359c6,Auto-generated entry,SignalJump.png,0.0,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
206.0,CAM-35,"Richmond Road, Bengaluru",KA474MT2408,Grey,35.0,Overloading,1000.0,26-03-2024,10:37:28,0.87,Approved,Traffic Officer,f9914bffb7c57c11e35c0b27ad6cccc2,Auto-generated entry,Overloading.png,0.0,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
207.0,CAM-27,"Seshadripuram, Bengaluru",KA145HS9914,Blue,108.0,"Signal Jump, No Helmet",500.0,09-12-2024,00:34:27,0.9,Approved,System,d484873689e5b406dfe992da801c4c6b,Auto-generated entry,SingleJumpandRidingWithoutHelmet.png,0.0,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
208.0,CAM-884,"Richmond Road, Bengaluru",KA461CD1272,Grey,28.0,Wrong Lane,1000.0,18-11-2024,01:27:52,0.91,Pending,Traffic Officer,2cb562ee0ce5e18ec29090177f6fce45,Auto-generated entry,BikeWrongLane.png,0.0,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
209.0,CAM-674,"Church Street, Bengaluru",KA560CD6147,Blue,109.0,No Parking,1500.0,08-12-2024,18:12:39,0.9,Approved,Traffic Officer,66636f9b23d49497c3cf70fb0c94c105,Auto-generated entry,NoParking.png,0.0,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
210.0,CAM-945,"Mysore Road, Bengaluru",KA533EF8937,Brown,98.0,Overloading,1000.0,13-04-2024,15:36:41,0.86,Approved,Traffic Officer,331882d61a3998763c9dfd2e54b98f3a,Auto-generated entry,Overloading.png,0.0,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
211.0,CAM-202,"Jayanagar, Bengaluru",KA314GH6159,Black,71.0,Triple Ride,2000.0,03-03-2024,13:36:40,0.94,Pending,Traffic Officer,9c8840f65a51ab07ff4d7ec026affaf8,Auto-generated entry,TripleRide.png,0.0,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
212.0,CAM-368,"Mysore Road, Bengaluru",KA352AB2328,Black,63.0,Wrong Lane,1500.0,19-11-2024,14:11:35,0.81,Pending,Traffic Officer,7f65fa42e0c8ef641b9c9f50d7c0d923,Auto-generated entry,WrongLane.png,0.0,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
213.0,CAM-595,"Outer Ring Road, Bengaluru",KA282HS1312,White,73.0,Overloading,1000.0,28-06-2024,09:48:34,0.93,Pending,System,4c9e21af748812e1a9792e1987015cee,Auto-generated entry,Overloading.png,0.0,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
214.0,CAM-904,"Mysore Road, Bengaluru",KA472AB5025,White,23.0,Triple Ride,1000.0,12-05-2024,19:57:12,0.96,Approved,System,501e8bce8a3ed869b9611346cbfb3d1f,Auto-generated entry,TripleRide.png,0.0,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
215.0,CAM-683,"Church Street, Bengaluru",KA534CD8057,Green,68.0,"Signal Jump, No Helmet",2000.0,17-01-2024,17:20:22,0.96,Rejected,Traffic Officer,4f3814f0fced9ba6489eb792457c7580,Auto-generated entry,SingleJumpandRidingWithoutHelmet.png,0.0,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
216.0,CAM-104,"Church Street, Bengaluru",KA592CD4770,Green,113.0,No Parking,2000.0,13-03-2024,04:26:25,0.83,Approved,Traffic Officer,274fb8ea625ed94c43cbfe677adc263d,Auto-generated entry,NoParking.png,0.0,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
217.0,CAM-521,"Mysore Road, Bengaluru",KA533HS1509,Red,72.0,No Parking,1000.0,21-11-2024,15:44:03,0.94,Approved,Traffic Officer,ed3e02f4ebe9b4a5073647d0b6684f3e,Auto-generated entry,NoParking.png,0.0,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
218.0,CAM-326,"Church Street, Bengaluru",KA274EF8210,Blue,76.0,Wrong Lane,500.0,08-03-2024,03:04:07,0.96,Rejected,Traffic Officer,811b200a20fa2b24731c5232d0e76e5d,Auto-generated entry,WrongLane.png,0.0,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
219.0,CAM-83,"Church Street, Bengaluru",KA525CD1677,Brown,96.0,Overspeeding,1500.0,07-12-2024,05:16:01,0.89,Approved,Traffic Officer,ee7c90d553d43e2ce6bed2a21492fe08,Auto-generated entry,OverSpeeding2.png,0.0,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
220.0,CAM001,Bengaluru,KA01AB1234,Black,0.0,Helmet Violation,1500.0,24-11-2025,18:22:13,0.081817053,Paid,Officer,hash_proof_img_16.jpg,Auto-detected via system,proof_img_16.jpg,0.0,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
221.0,CAM001,Bengaluru,KA05MU9243],Black,0.0,Helmet Violation,1000.0,28-11-2025,17:56:44,0.602503071,Paid,System,d5ca407c3e11f56ac8af43ceea3092d3ffb11bb82fe4fdf74bdd8b3170fae800,Auto-detected via system,img_20251128_175642.jpg,0.0,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
222.0,CAM001,Bengaluru,KA01AB1234,Black,0.0,Helmet Violation,1000.0,28-11-2025,17:57:10,0.75,Paid,System,f3f9dade0b8e4780e1c6f6f5c31dd22cdee2c897d4985d73a20ac153d62e9716,Auto-detected via system,img_20251128_175709.png,0.0,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
223.0,CAM001,Bengaluru,KA01AB1234,Black,0.0,Helmet Violation,1000.0,28-11-2025,18:16:37,0.75,Paid,System,f3f9dade0b8e4780e1c6f6f5c31dd22cdee2c897d4985d73a20ac153d62e9716,Auto-detected via system,img_20251128_181636.png,0.0,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
224.0,CAM001,Bengaluru,KA01AB1234,Black,0.0,Helmet Violation,1000.0,01-12-2025,13:43:53,0.75,Paid,System,f3f9dade0b8e4780e1c6f6f5c31dd22cdee2c897d4985d73a20ac153d62e9716,Auto-detected via system,img_20251201_134353.png,0.0,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
225.0,CAM001,Bengaluru,KA01AB1234,Black,0.0,Helmet Violation,1000.0,02-12-2025,13:54:20,0.081817053,Paid,System,154afe15e6653ac4426dc30b79be0e756a5014bbdbda7a59682eaa6ee6f4d0c1,Auto-detected via system,img_20251202_135413.png,0.0,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
226.0,CAM001,Bengaluru,KA01AB1234,Black,0.0,Helmet Violation,1000.0,02-12-2025,13:54:20,0.081817053,Pending,System,154afe15e6653ac4426dc30b79be0e756a5014bbdbda7a59682eaa6ee6f4d0c1,Auto-detected via system,img_20251202_135411.png,0.0,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
227.0,CAM001,Bengaluru,KA01AB1234,Black,0.0,Helmet Violation,1000.0,02-12-2025,13:59:27,0.081817053,Pending,System,154afe15e6653ac4426dc30b79be0e756a5014bbdbda7a59682eaa6ee6f4d0c1,Auto-detected via system,img_20251202_135924.png,0.0,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
228.0,CAM001,Bengaluru,KA01AB1234,Black,0.0,Helmet Violation,1000.0,02-12-2025,14:11:48,0.081817053,Paid,System,154afe15e6653ac4426dc30b79be0e756a5014bbdbda7a59682eaa6ee6f4d0c1,Auto-detected via system,img_20251202_141145.png,0.0,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
229.0,CAM001,Bengaluru,KA01AB1234,Black,0.0,Helmet Violation,1000.0,02-12-2025,14:21:39,0.081817053,Paid,System,154afe15e6653ac4426dc30b79be0e756a5014bbdbda7a59682eaa6ee6f4d0c1,Auto-detected via system,img_20251202_142135.png,0.0,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
230.0,CAM001,Bengaluru,KAOLMT53261,Black,0.0,Helmet Violation,1000.0,02-12-2025,14:34:13,0.329763727,Pending,System,793b7b6baf779e47eeb30cdece58b911806af364b06531d602acc66518f949ba,Auto-detected via system,img_20251202_143408.png,0.0,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
231.0,CAM001,Bengaluru,KA05MU9243],Black,0.0,Signal Violation,1200.0,02-12-2025,14:39:00,0.602503071,Pending,System,d5ca407c3e11f56ac8af43ceea3092d3ffb11bb82fe4fdf74bdd8b3170fae800,Auto-detected via system,img_20251202_143856.png,0.0,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
232.0,CAM001,Bengaluru,KA01AB1234,Black,0.0,Helmet Violation,1000.0,02-12-2025,14:40:03,0.081817053,Pending,System,154afe15e6653ac4426dc30b79be0e756a5014bbdbda7a59682eaa6ee6f4d0c1,Auto-detected via system,img_20251202_143959.png,0.0,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
233.0,CAM001,Bengaluru,KA01AB1234,Black,0.0,Helmet Violation,1000.0,02-12-2025,14:40:20,0.75,Pending,System,b2bc23793a47f60332a19407a1ac29804af52c7143c813062e5833706e0324d4,Auto-detected via system,img_20251202_144019.png,0.0,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
234.0,CAM001,Bengaluru,KA01AB1234,Black,0.0,Helmet Violation,1000.0,02-12-2025,15:10:39,0.0,Pending,System,154afe15e6653ac4426dc30b79be0e756a5014bbdbda7a59682eaa6ee6f4d0c1,Auto-detected via system,img_20251202_150944.png,0.0,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
235.0,CAM001,Bengaluru,KA01AB1234,Black,0.0,Helmet Violation,1000.0,02-12-2025,15:17:03,0.0,Pending,System,154afe15e6653ac4426dc30b79be0e756a5014bbdbda7a59682eaa6ee6f4d0c1,Auto-detected via system,img_20251202_151608.png,0.0,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
236.0,CAM001,Bengaluru,KA01AB1234,Black,0.0,Helmet Violation,1000.0,02-12-2025,21:49:15,0.0,Pending,System,154afe15e6653ac4426dc30b79be0e756a5014bbdbda7a59682eaa6ee6f4d0c1,Auto-detected via system,img_20251202_214851.png,0.0,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
237.0,CAM001,Bengaluru,KA01AB1234,Black,0.0,Helmet Violation,1000.0,02-12-2025,21:53:15,0.0,Pending,System,154afe15e6653ac4426dc30b79be0e756a5014bbdbda7a59682eaa6ee6f4d0c1,Auto-detected via system,img_20251202_215254.png,0.0,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
238.0,CAM001,Bengaluru,KA01AB1234,Black,0.0,Helmet Violation,1000.0,02-12-2025,21:59:00,0.0,Pending,System,154afe15e6653ac4426dc30b79be0e756a5014bbdbda7a59682eaa6ee6f4d0c1,Auto-detected via system,img_20251202_215839.png,0.0,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
239.0,CAM001,Bengaluru,KA01AB1234,Black,0.0,Helmet Violation,1000.0,02-12-2025,22:04:03,0.0,Pending,System,154afe15e6653ac4426dc30b79be0e756a5014bbdbda7a59682eaa6ee6f4d0c1,Auto-detected via system,img_20251202_220340.png,0.0,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
240.0,CAM001,Bengaluru,KA01AB1234,Black,0.0,Helmet Violation,1000.0,02-12-2025,22:15:18,0.0,Pending,System,154afe15e6653ac4426dc30b79be0e756a5014bbdbda7a59682eaa6ee6f4d0c1,Auto-detected via system,img_20251202_221455.png,0.0,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
241.0,CAM001,Bengaluru,KA01AB1234,Black,0.0,Helmet Violation,1000.0,02-12-2025,22:22:37,0.0,Pending,System,154afe15e6653ac4426dc30b79be0e756a5014bbdbda7a59682eaa6ee6f4d0c1,Auto-detected via system,img_20251202_222236.png,0.0,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
242.0,CAM001,Bengaluru,UNKNOWN,Black,0.0,Helmet Violation,1000.0,02-12-2025,22:47:53,0.0,Pending,System,154afe15e6653ac4426dc30b79be0e756a5014bbdbda7a59682eaa6ee6f4d0c1,Auto-detected via system,img_20251202_224730.png,0.0,iampallavivasanth77@gmail.com,2025-12-06,00:00:15,iampallavivasanth77@gmail.com
